"date","copies_day_person_M_mn","copies_day_person_M_se","copies_day_person_7day","hover_text_load","hover_text_load_7day"
2022-08-16,170.570897799717,3.86711681235879,170.501102026588,"Aug 16, 2022<br><b>170.57M</b> copies per person per day","7-day avg. load on Aug 16 :<br><b>170.5M</b> copies per person per day"
2022-08-17,207.556146193581,0.599177808200864,175.79467976473,"Aug 17, 2022<br><b>207.56M</b> copies per person per day","7-day avg. load on Aug 17 :<br><b>175.8M</b> copies per person per day"
2022-08-18,185.180703527212,0.169127936613478,176.210545940337,"Aug 18, 2022<br><b>185.18M</b> copies per person per day","7-day avg. load on Aug 18 :<br><b>176.2M</b> copies per person per day"
2022-08-19,206.490753354163,6.13003586002834,179.606330838772,"Aug 19, 2022<br><b>206.49M</b> copies per person per day","7-day avg. load on Aug 19 :<br><b>179.6M</b> copies per person per day"
2022-08-20,143.947402693827,0.0571934305131663,179.842942840957,"Aug 20, 2022<br><b>143.95M</b> copies per person per day","7-day avg. load on Aug 20 :<br><b>179.8M</b> copies per person per day"
2022-08-21,140.054646326905,3.92497711800912,176.151251729881,"Aug 21, 2022<br><b>140.05M</b> copies per person per day","7-day avg. load on Aug 21 :<br><b>176.2M</b> copies per person per day"
2022-08-22,178.129995462704,6.43839853640772,175.990077908301,"Aug 22, 2022<br><b>178.13M</b> copies per person per day","7-day avg. load on Aug 22 :<br><b>176M</b> copies per person per day"
2022-08-23,158.231402012505,4.42166653043425,174.227292795842,"Aug 23, 2022<br><b>158.23M</b> copies per person per day","7-day avg. load on Aug 23 :<br><b>174.2M</b> copies per person per day"
2022-08-24,155.478160506951,1.79030407867177,166.787580554895,"Aug 24, 2022<br><b>155.48M</b> copies per person per day","7-day avg. load on Aug 24 :<br><b>166.8M</b> copies per person per day"
2022-08-25,160.993992778522,14.0102870374755,163.332336162225,"Aug 25, 2022<br><b>160.99M</b> copies per person per day","7-day avg. load on Aug 25 :<br><b>163.3M</b> copies per person per day"
2022-08-26,150.618542222536,4.19426851940014,155.35059171485,"Aug 26, 2022<br><b>150.62M</b> copies per person per day","7-day avg. load on Aug 26 :<br><b>155.4M</b> copies per person per day"
2022-08-27,125.749779593833,2.07723445050756,152.750931271993,"Aug 27, 2022<br><b>125.75M</b> copies per person per day","7-day avg. load on Aug 27 :<br><b>152.8M</b> copies per person per day"
2022-08-28,126.153493916357,5.56389077057805,150.765052356201,"Aug 28, 2022<br><b>126.15M</b> copies per person per day","7-day avg. load on Aug 28 :<br><b>150.8M</b> copies per person per day"
2022-08-29,120.370283298705,1.41730921454995,142.513664904201,"Aug 29, 2022<br><b>120.37M</b> copies per person per day","7-day avg. load on Aug 29 :<br><b>142.5M</b> copies per person per day"
2022-08-30,140.835343658601,5.65128764467647,140.028513710786,"Aug 30, 2022<br><b>140.84M</b> copies per person per day","7-day avg. load on Aug 30 :<br><b>140M</b> copies per person per day"
2022-08-31,134.557442035666,5.68007609142779,137.03983964346,"Aug 31, 2022<br><b>134.56M</b> copies per person per day","7-day avg. load on Aug 31 :<br><b>137M</b> copies per person per day"
2022-09-01,144.501550328348,8.17583086294269,134.683776436292,"Sep 01, 2022<br><b>144.5M</b> copies per person per day","7-day avg. load on Sep 01 :<br><b>134.7M</b> copies per person per day"
2022-09-02,138.335790402473,1.66688780469482,132.929097604855,"Sep 02, 2022<br><b>138.34M</b> copies per person per day","7-day avg. load on Sep 02 :<br><b>132.9M</b> copies per person per day"
2022-09-03,98.4943862133795,10.0202079016726,129.035469979076,"Sep 03, 2022<br><b>98.49M</b> copies per person per day","7-day avg. load on Sep 03 :<br><b>129M</b> copies per person per day"
2022-09-04,122.184791405217,7.81474158251268,128.468512477484,"Sep 04, 2022<br><b>122.18M</b> copies per person per day","7-day avg. load on Sep 04 :<br><b>128.5M</b> copies per person per day"
2022-09-05,106.642412883585,1.75684363702428,126.507388132467,"Sep 05, 2022<br><b>106.64M</b> copies per person per day","7-day avg. load on Sep 05 :<br><b>126.5M</b> copies per person per day"
2022-09-06,186.020978566506,11.7824828224701,132.962478833596,"Sep 06, 2022<br><b>186.02M</b> copies per person per day","7-day avg. load on Sep 06 :<br><b>133M</b> copies per person per day"
2022-09-07,153.573123187624,6.12510643605459,135.679004712447,"Sep 07, 2022<br><b>153.57M</b> copies per person per day","7-day avg. load on Sep 07 :<br><b>135.7M</b> copies per person per day"
2022-09-08,180.702400177807,1.45135238092394,140.850554690941,"Sep 08, 2022<br><b>180.7M</b> copies per person per day","7-day avg. load on Sep 08 :<br><b>140.9M</b> copies per person per day"
2022-09-09,310.188295641286,3.78197415499508,165.400912582201,"Sep 09, 2022<br><b>310.19M</b> copies per person per day","7-day avg. load on Sep 09 :<br><b>165.4M</b> copies per person per day"
2022-09-10,155.178721452231,0.911121442447893,173.498674759179,"Sep 10, 2022<br><b>155.18M</b> copies per person per day","7-day avg. load on Sep 10 :<br><b>173.5M</b> copies per person per day"
2022-09-11,113.527082028221,5.29656603969865,172.261859133894,"Sep 11, 2022<br><b>113.53M</b> copies per person per day","7-day avg. load on Sep 11 :<br><b>172.3M</b> copies per person per day"
2022-09-12,107.226682429832,3.97638969738638,172.34532621193,"Sep 12, 2022<br><b>107.23M</b> copies per person per day","7-day avg. load on Sep 12 :<br><b>172.3M</b> copies per person per day"
2022-09-13,147.376248620333,3.38159427325581,166.824650505334,"Sep 13, 2022<br><b>147.38M</b> copies per person per day","7-day avg. load on Sep 13 :<br><b>166.8M</b> copies per person per day"
2022-09-14,115.626178075536,2.02637811198667,161.403658346464,"Sep 14, 2022<br><b>115.63M</b> copies per person per day","7-day avg. load on Sep 14 :<br><b>161.4M</b> copies per person per day"
2022-09-15,124.803076884882,3.62484803984907,153.418040733189,"Sep 15, 2022<br><b>124.8M</b> copies per person per day","7-day avg. load on Sep 15 :<br><b>153.4M</b> copies per person per day"
2022-09-16,164.919754531922,41.3955572115835,132.66539200328,"Sep 16, 2022<br><b>164.92M</b> copies per person per day","7-day avg. load on Sep 16 :<br><b>132.7M</b> copies per person per day"
2022-09-17,95.8616049293458,4.49774225462536,124.191518214296,"Sep 17, 2022<br><b>95.86M</b> copies per person per day","7-day avg. load on Sep 17 :<br><b>124.2M</b> copies per person per day"
2022-09-18,96.3792881931963,5.81392864535238,121.741833380721,"Sep 18, 2022<br><b>96.38M</b> copies per person per day","7-day avg. load on Sep 18 :<br><b>121.7M</b> copies per person per day"
2022-09-19,111.153218667664,10.553737222614,122.302767128983,"Sep 19, 2022<br><b>111.15M</b> copies per person per day","7-day avg. load on Sep 19 :<br><b>122.3M</b> copies per person per day"
2022-09-20,127.850422097402,14.3920445859913,119.513363339992,"Sep 20, 2022<br><b>127.85M</b> copies per person per day","7-day avg. load on Sep 20 :<br><b>119.5M</b> copies per person per day"
2022-09-21,111.072092170894,5.07822110839739,118.862779639329,"Sep 21, 2022<br><b>111.07M</b> copies per person per day","7-day avg. load on Sep 21 :<br><b>118.9M</b> copies per person per day"
2022-09-22,110.215966920497,0.302652339121735,116.778906787274,"Sep 22, 2022<br><b>110.22M</b> copies per person per day","7-day avg. load on Sep 22 :<br><b>116.8M</b> copies per person per day"
2022-09-23,105.654652165176,12.064262560117,108.312463592025,"Sep 23, 2022<br><b>105.65M</b> copies per person per day","7-day avg. load on Sep 23 :<br><b>108.3M</b> copies per person per day"
2022-09-24,114.492099417605,5.13866695520365,110.973962804633,"Sep 24, 2022<br><b>114.49M</b> copies per person per day","7-day avg. load on Sep 24 :<br><b>111M</b> copies per person per day"
2022-09-25,130.916512732422,14.4113650869993,115.907852024523,"Sep 25, 2022<br><b>130.92M</b> copies per person per day","7-day avg. load on Sep 25 :<br><b>115.9M</b> copies per person per day"
2022-09-26,112.895792322915,4.96753721644691,116.15679111813,"Sep 26, 2022<br><b>112.9M</b> copies per person per day","7-day avg. load on Sep 26 :<br><b>116.2M</b> copies per person per day"
2022-09-27,103.396582547697,1.16011887004562,112.663385468172,"Sep 27, 2022<br><b>103.4M</b> copies per person per day","7-day avg. load on Sep 27 :<br><b>112.7M</b> copies per person per day"
2022-09-28,129.976423617357,6.31925125459973,115.364004246238,"Sep 28, 2022<br><b>129.98M</b> copies per person per day","7-day avg. load on Sep 28 :<br><b>115.4M</b> copies per person per day"
2022-09-29,118.364201916158,3.3558627494724,116.528037817047,"Sep 29, 2022<br><b>118.36M</b> copies per person per day","7-day avg. load on Sep 29 :<br><b>116.5M</b> copies per person per day"
2022-09-30,138.588216528363,6.65081784868651,121.232832726074,"Sep 30, 2022<br><b>138.59M</b> copies per person per day","7-day avg. load on Sep 30 :<br><b>121.2M</b> copies per person per day"
2022-10-01,101.77515559668,2.70980684223735,119.416126465942,"Oct 01, 2022<br><b>101.78M</b> copies per person per day","7-day avg. load on Oct 01 :<br><b>119.4M</b> copies per person per day"
2022-10-02,107.802258311499,0.959318627915849,116.114090120096,"Oct 02, 2022<br><b>107.8M</b> copies per person per day","7-day avg. load on Oct 02 :<br><b>116.1M</b> copies per person per day"
2022-10-03,120.787630368892,1.59141252124165,117.241495555235,"Oct 03, 2022<br><b>120.79M</b> copies per person per day","7-day avg. load on Oct 03 :<br><b>117.2M</b> copies per person per day"
2022-10-04,130.965369334797,2.85186525210405,121.179893667678,"Oct 04, 2022<br><b>130.97M</b> copies per person per day","7-day avg. load on Oct 04 :<br><b>121.2M</b> copies per person per day"
2022-10-05,118.708500743963,12.0819853786856,119.57019040005,"Oct 05, 2022<br><b>118.71M</b> copies per person per day","7-day avg. load on Oct 05 :<br><b>119.6M</b> copies per person per day"
2022-10-06,116.643439748784,5.14799232872426,119.324367233283,"Oct 06, 2022<br><b>116.64M</b> copies per person per day","7-day avg. load on Oct 06 :<br><b>119.3M</b> copies per person per day"
2022-10-07,120.041098247741,1.86529868014607,116.674778907479,"Oct 07, 2022<br><b>120.04M</b> copies per person per day","7-day avg. load on Oct 07 :<br><b>116.7M</b> copies per person per day"
2022-10-08,85.9793624944004,5.26859973044998,114.418237035725,"Oct 08, 2022<br><b>85.98M</b> copies per person per day","7-day avg. load on Oct 08 :<br><b>114.4M</b> copies per person per day"
2022-10-09,101.957119154972,2.31076220845059,113.583217156221,"Oct 09, 2022<br><b>101.96M</b> copies per person per day","7-day avg. load on Oct 09 :<br><b>113.6M</b> copies per person per day"
2022-10-10,84.8124423596934,0.421721645619662,108.443904583479,"Oct 10, 2022<br><b>84.81M</b> copies per person per day","7-day avg. load on Oct 10 :<br><b>108.4M</b> copies per person per day"
2022-10-11,88.4675338326988,2.1984766983262,102.372785226036,"Oct 11, 2022<br><b>88.47M</b> copies per person per day","7-day avg. load on Oct 11 :<br><b>102.4M</b> copies per person per day"
2022-10-12,145.10587967719,4.50744394609471,106.143839359354,"Oct 12, 2022<br><b>145.11M</b> copies per person per day","7-day avg. load on Oct 12 :<br><b>106.1M</b> copies per person per day"
2022-10-13,134.850376914345,3.46014831318944,108.744830383006,"Oct 13, 2022<br><b>134.85M</b> copies per person per day","7-day avg. load on Oct 13 :<br><b>108.7M</b> copies per person per day"
2022-10-14,127.290485720243,6.45286328066943,109.780457164792,"Oct 14, 2022<br><b>127.29M</b> copies per person per day","7-day avg. load on Oct 14 :<br><b>109.8M</b> copies per person per day"
2022-10-15,112.158296537075,10.9569680664239,113.520304885174,"Oct 15, 2022<br><b>112.16M</b> copies per person per day","7-day avg. load on Oct 15 :<br><b>113.5M</b> copies per person per day"
2022-10-16,128.963463107595,3.54713044244166,117.378354021263,"Oct 16, 2022<br><b>128.96M</b> copies per person per day","7-day avg. load on Oct 16 :<br><b>117.4M</b> copies per person per day"
2022-10-17,127.928991195602,7.39942080236999,123.537860997821,"Oct 17, 2022<br><b>127.93M</b> copies per person per day","7-day avg. load on Oct 17 :<br><b>123.5M</b> copies per person per day"
2022-10-18,138.699038848638,1.28037347292518,130.713790285813,"Oct 18, 2022<br><b>138.7M</b> copies per person per day","7-day avg. load on Oct 18 :<br><b>130.7M</b> copies per person per day"
2022-10-19,140.958668484936,4.07714018518919,130.121331544062,"Oct 19, 2022<br><b>140.96M</b> copies per person per day","7-day avg. load on Oct 19 :<br><b>130.1M</b> copies per person per day"
2022-10-20,137.02895310641,1.00212672977439,130.432556714357,"Oct 20, 2022<br><b>137.03M</b> copies per person per day","7-day avg. load on Oct 20 :<br><b>130.4M</b> copies per person per day"
2022-10-21,135.651585235269,12.2324673379827,131.626999502218,"Oct 21, 2022<br><b>135.65M</b> copies per person per day","7-day avg. load on Oct 21 :<br><b>131.6M</b> copies per person per day"
2022-10-22,119.281231443883,4.26006123545386,132.644561631762,"Oct 22, 2022<br><b>119.28M</b> copies per person per day","7-day avg. load on Oct 22 :<br><b>132.6M</b> copies per person per day"
2022-10-23,126.171949516108,4.5314011189369,132.245773975835,"Oct 23, 2022<br><b>126.17M</b> copies per person per day","7-day avg. load on Oct 23 :<br><b>132.2M</b> copies per person per day"
2022-10-24,252.510796028229,NA,150.043174666211,"Oct 24, 2022<br><b>252.51M</b> copies per person per day","7-day avg. load on Oct 24 :<br><b>150M</b> copies per person per day"
2022-10-25,138.158451607459,0.22298787522449,149.965947917471,"Oct 25, 2022<br><b>138.16M</b> copies per person per day","7-day avg. load on Oct 25 :<br><b>150M</b> copies per person per day"
2022-10-26,120.137505012343,2.99254456990758,146.991495992815,"Oct 26, 2022<br><b>120.14M</b> copies per person per day","7-day avg. load on Oct 26 :<br><b>147M</b> copies per person per day"
2022-10-27,100.523706974274,3.85751392664822,141.776460831081,"Oct 27, 2022<br><b>100.52M</b> copies per person per day","7-day avg. load on Oct 27 :<br><b>141.8M</b> copies per person per day"
2022-10-28,98.8369720532711,3.41134943237517,136.51723037651,"Oct 28, 2022<br><b>98.84M</b> copies per person per day","7-day avg. load on Oct 28 :<br><b>136.5M</b> copies per person per day"
2022-10-29,108.350320245664,4.15571881611999,134.955671633907,"Oct 29, 2022<br><b>108.35M</b> copies per person per day","7-day avg. load on Oct 29 :<br><b>135M</b> copies per person per day"
2022-10-30,99.3956106064495,0.202378010697899,131.130480361099,"Oct 30, 2022<br><b>99.4M</b> copies per person per day","7-day avg. load on Oct 30 :<br><b>131.1M</b> copies per person per day"
2022-10-31,191.924252735783,10.4914660241686,122.475259890749,"Oct 31, 2022<br><b>191.92M</b> copies per person per day","7-day avg. load on Oct 31 :<br><b>122.5M</b> copies per person per day"
2022-11-01,101.303933002633,6.04508373050091,117.210328661488,"Nov 01, 2022<br><b>101.3M</b> copies per person per day","7-day avg. load on Nov 01 :<br><b>117.2M</b> copies per person per day"
2022-11-02,136.425918844611,4.26408501707746,119.537244923241,"Nov 02, 2022<br><b>136.43M</b> copies per person per day","7-day avg. load on Nov 02 :<br><b>119.5M</b> copies per person per day"
2022-11-03,125.888134944219,1.79405771842909,123.160734633233,"Nov 03, 2022<br><b>125.89M</b> copies per person per day","7-day avg. load on Nov 03 :<br><b>123.2M</b> copies per person per day"
2022-11-04,212.496759713792,19.7086462364815,139.397847156164,"Nov 04, 2022<br><b>212.5M</b> copies per person per day","7-day avg. load on Nov 04 :<br><b>139.4M</b> copies per person per day"
2022-11-05,132.437192488022,10.3604941721029,142.838828905073,"Nov 05, 2022<br><b>132.44M</b> copies per person per day","7-day avg. load on Nov 05 :<br><b>142.8M</b> copies per person per day"
2022-11-06,113.225094367798,4.92762778045407,144.814469442408,"Nov 06, 2022<br><b>113.23M</b> copies per person per day","7-day avg. load on Nov 06 :<br><b>144.8M</b> copies per person per day"
2022-11-07,128.106526173963,9.84931605069191,135.697651362148,"Nov 07, 2022<br><b>128.11M</b> copies per person per day","7-day avg. load on Nov 07 :<br><b>135.7M</b> copies per person per day"
2022-11-08,100.212535472502,5.72855537694532,135.541737429272,"Nov 08, 2022<br><b>100.21M</b> copies per person per day","7-day avg. load on Nov 08 :<br><b>135.5M</b> copies per person per day"
2022-11-09,120.709765460207,2.02696979467002,133.296572660072,"Nov 09, 2022<br><b>120.71M</b> copies per person per day","7-day avg. load on Nov 09 :<br><b>133.3M</b> copies per person per day"
2022-11-10,128.851305413819,3.08364190165415,133.719882727158,"Nov 10, 2022<br><b>128.85M</b> copies per person per day","7-day avg. load on Nov 10 :<br><b>133.7M</b> copies per person per day"
2022-11-11,139.133199512941,2.92346518178952,123.239374127036,"Nov 11, 2022<br><b>139.13M</b> copies per person per day","7-day avg. load on Nov 11 :<br><b>123.2M</b> copies per person per day"
2022-11-12,130.75091401418,0.693636188195157,122.998477202201,"Nov 12, 2022<br><b>130.75M</b> copies per person per day","7-day avg. load on Nov 12 :<br><b>123M</b> copies per person per day"
2022-11-13,118.815023749302,0.492807120498831,123.797038542416,"Nov 13, 2022<br><b>118.82M</b> copies per person per day","7-day avg. load on Nov 13 :<br><b>123.8M</b> copies per person per day"
2022-11-14,141.420378936588,6.36598153462405,125.699017508505,"Nov 14, 2022<br><b>141.42M</b> copies per person per day","7-day avg. load on Nov 14 :<br><b>125.7M</b> copies per person per day"
